x-axis,1,2,3
second,Volt,Volt,Volt
+472.300E-06,-14.572864E-03,-8.040201E-03,-201.005027E-03
+474.400E-06,-16.080402E-03,-8.040201E-03,-201.005027E-03
+476.500E-06,-17.085427E-03,+6.532663E-03,-201.005027E-03
+478.600E-06,-10.552764E-03,-8.040201E-03,-201.005027E-03
+480.700E-06,-22.613065E-03,+0.0E+00,-163.316584E-03
+482.800E-06,+0.0E+00,+21.105527E-03,-201.005027E-03
+484.900E-06,+6.532663E-03,+8.040201E-03,-201.005027E-03
+487.000E-06,-18.592965E-03,+10.552764E-03,-201.005027E-03
+489.100E-06,-14.572864E-03,+22.613065E-03,-201.005027E-03
+491.200E-06,-8.040201E-03,+13.065326E-03,-201.005027E-03
+493.300E-06,-16.080402E-03,-1.005025E-03,+0.0E+00
+495.400E-06,-8.040201E-03,+2.512563E-03,-125.628142E-03
+497.500E-06,-16.080402E-03,+8.040201E-03,+0.0E+00
+499.600E-06,-32.160804E-03,+0.0E+00,-125.628142E-03
+501.700E-06,-1.005025E-03,+8.040201E-03,-201.005027E-03
+503.800E-06,-10.552764E-03,-5.025126E-03,-263.819098E-03
+505.900E-06,-24.120603E-03,+0.0E+00,-201.005027E-03
+508.000E-06,-16.080402E-03,+2.512563E-03,-201.005027E-03
+510.100E-06,-24.120603E-03,+0.0E+00,-201.005027E-03
+512.200E-06,-5.025126E-03,+2.512563E-03,-201.005027E-03
+514.300E-06,-14.572864E-03,-1.005025E-03,-201.005027E-03
+516.400E-06,-21.105527E-03,+5.025126E-03,-62.814071E-03
+518.500E-06,+5.025126E-03,-8.040201E-03,-201.005027E-03
+520.600E-06,-16.080402E-03,-2.512563E-03,-201.005027E-03
+522.700E-06,-9.045226E-03,+0.0E+00,-201.005027E-03
+524.800E-06,-2.512563E-03,+0.0E+00,-62.814071E-03
+526.900E-06,-16.080402E-03,-9.045226E-03,-201.005027E-03
+529.000E-06,-2.512563E-03,-13.065326E-03,-201.005027E-03
+531.100E-06,-9.045226E-03,-17.085427E-03,-25.125628E-03
+533.200E-06,-2.512563E-03,+0.0E+00,-62.814071E-03
+535.300E-06,+0.0E+00,-8.040201E-03,-201.005027E-03
+537.400E-06,-16.080402E-03,-13.065326E-03,-201.005027E-03
+539.500E-06,+8.040201E-03,-16.080402E-03,-201.005027E-03
+541.600E-06,+5.025126E-03,-16.080402E-03,-201.005027E-03
+543.700E-06,-1.005025E-03,-1.005025E-03,-25.125628E-03
+545.800E-06,-16.080402E-03,-2.512563E-03,-201.005027E-03
+547.900E-06,+0.0E+00,-17.085427E-03,-201.005027E-03
+550.000E-06,-21.105527E-03,-24.120603E-03,-201.005027E-03
+552.100E-06,-8.040201E-03,-22.613065E-03,-201.005027E-03
+554.200E-06,-13.065326E-03,-16.080402E-03,-125.628142E-03
+556.300E-06,-17.085427E-03,-8.040201E-03,-226.130655E-03
+558.400E-06,+10.552764E-03,-21.105527E-03,+0.0E+00
+560.500E-06,+0.0E+00,-6.532663E-03,-201.005027E-03
+562.600E-06,-8.040201E-03,-16.080402E-03,-201.005027E-03
+564.700E-06,-9.045226E-03,-9.045226E-03,-201.005027E-03
+566.800E-06,-16.080402E-03,-8.040201E-03,-263.819098E-03
+568.900E-06,-8.040201E-03,-8.040201E-03,-25.125628E-03
+571.000E-06,-10.552764E-03,-18.592965E-03,-201.005027E-03
+573.100E-06,+0.0E+00,-14.572864E-03,-201.005027E-03
+575.200E-06,-16.080402E-03,-5.025126E-03,+0.0E+00
+577.300E-06,+0.0E+00,-8.040201E-03,-163.316584E-03
+579.400E-06,+0.0E+00,-8.040201E-03,-201.005027E-03
+581.500E-06,-14.572864E-03,-22.613065E-03,+0.0E+00
+583.600E-06,+0.0E+00,-13.065326E-03,+0.0E+00
+585.700E-06,-14.572864E-03,-8.040201E-03,-226.130655E-03
+587.800E-06,-8.040201E-03,-8.040201E-03,-201.005027E-03
+589.900E-06,-9.045226E-03,-8.040201E-03,-25.125628E-03
+592.000E-06,-10.552764E-03,-16.080402E-03,-201.005027E-03
+594.100E-06,-8.040201E-03,-16.080402E-03,-201.005027E-03
+596.200E-06,-10.552764E-03,-2.512563E-03,-201.005027E-03
+598.300E-06,-8.040201E-03,-6.532663E-03,-326.633168E-03
+600.400E-06,-2.512563E-03,-13.065326E-03,-125.628142E-03
+602.500E-06,+0.0E+00,-1.005025E-03,-201.005027E-03
+604.600E-06,-18.592965E-03,+2.512563E-03,-201.005027E-03
+606.700E-06,-8.040201E-03,+0.0E+00,-226.130655E-03
+608.800E-06,-8.040201E-03,+0.0E+00,-201.005027E-03
+610.900E-06,-22.613065E-03,-14.572864E-03,-201.005027E-03
+613.000E-06,-26.633166E-03,-2.512563E-03,-62.814071E-03
+615.100E-06,-9.045226E-03,-6.532663E-03,-201.005027E-03
+617.200E-06,-24.120603E-03,+5.025126E-03,-62.814071E-03
+619.300E-06,-22.613065E-03,-9.045226E-03,-163.316584E-03
+621.400E-06,-18.592965E-03,+0.0E+00,+0.0E+00
+623.500E-06,-16.080402E-03,-6.532663E-03,-201.005027E-03
+625.600E-06,-13.065326E-03,-16.080402E-03,-263.819098E-03
+627.700E-06,-14.572864E-03,+6.532663E-03,-163.316584E-03
+629.800E-06,-16.080402E-03,-8.040201E-03,-62.814071E-03
+631.900E-06,-16.080402E-03,-16.080402E-03,-25.125628E-03
+634.000E-06,-13.065326E-03,-2.512563E-03,-62.814071E-03
+636.100E-06,-17.085427E-03,-8.040201E-03,-201.005027E-03
+638.200E-06,+2.512563E-03,+0.0E+00,-62.814071E-03
+640.300E-06,-9.045226E-03,+0.0E+00,-163.316584E-03
+642.400E-06,-13.065326E-03,+0.0E+00,-201.005027E-03
+644.500E-06,-16.080402E-03,+8.040201E-03,-201.005027E-03
+646.600E-06,-8.040201E-03,+2.512563E-03,-326.633168E-03
+648.700E-06,+2.512563E-03,-1.005025E-03,+0.0E+00
+650.800E-06,-2.512563E-03,+8.040201E-03,-201.005027E-03
